PARADA,NOMBRE,COMENTARIO,TIPO,ZONA,LATITUD,LONGITUD,MUNICIPIO,CODIGO_BARRIO,ID_LINEA,SENTIDO,FECHA
5610,INTERCAMBIADOR PLAZA DE CASTILLA,,EXTERIOR,A,40.470192723062354,-3.687364047082123,MADRID,26,134,IDA,20240117
5611,INTERCAMBIADOR PLAZA DE CASTILLA,,EXTERIOR,A,40.46952378454414,-3.687746500738776,MADRID,26,42,VUELTA,20240117
5611,INTERCAMBIADOR PLAZA DE CASTILLA,,EXTERIOR,A,40.46952378454414,-3.687746500738776,MADRID,26,42,IDA,20240117
5611,INTERCAMBIADOR PLAZA DE CASTILLA,,EXTERIOR,A,40.46952378454414,-3.687746500738776,MADRID,26,49,IDA,20240117
5611,INTERCAMBIADOR PLAZA DE CASTILLA,,EXTERIOR,A,40.46952378454414,-3.687746500738776,MADRID,26,49,VUELTA,20240117
5612,INTERCAMBIADOR PLAZA DE CASTILLA,,EXTERIOR,A,40.46980353681114,-3.68766678102892,MADRID,26,173,IDA,20240117
5612,INTERCAMBIADOR PLAZA DE CASTILLA,,EXTERIOR,A,40.46980353681114,-3.68766678102892,MADRID,26,173,VUELTA,20240117
5612,INTERCAMBIADOR PLAZA DE CASTILLA,,EXTERIOR,A,40.46980353681114,-3.68766678102892,MADRID,26,174,IDA,20240117
5612,INTERCAMBIADOR PLAZA DE CASTILLA,,EXTERIOR,A,40.46980353681114,-3.68766678102892,MADRID,26,174,VUELTA,20240117
5613,PºCASTELLANA - NUEVOS MINISTERIOS,,EXTERIOR,A,40.44685900331338,-3.690463471345377,MADRID,28,27,VUELTA,20240117
5617,CANILLEJAS,,EXTERIOR,A,40.45126633115125,-3.6083349075495,MADRID,57,504,IDA,20240117
5617,CANILLEJAS,,EXTERIOR,A,40.45126633115125,-3.6083349075495,MADRID,57,165,IDA,20240117
5617,CANILLEJAS,,EXTERIOR,A,40.45126633115125,-3.6083349075495,MADRID,57,200,IDA,20240117
5618,O´DONNELL-NARVAEZ,,EXTERIOR,A,40.42329612294241,-3.674402839424428,MADRID,95,403,IDA,20240117
5618,O´DONNELL-NARVAEZ,,EXTERIOR,A,40.42329612294241,-3.674402839424428,MADRID,95,402,IDA,20240117
5619,O´DONNELL-NARVAEZ,,EXTERIOR,A,40.42348550806145,-3.6743693664359554,MADRID,95,402,VUELTA,20240117
5619,O´DONNELL-NARVAEZ,,EXTERIOR,A,40.42348550806145,-3.6743693664359554,MADRID,95,403,VUELTA,20240117
5619,O´DONNELL-NARVAEZ,,EXTERIOR,A,40.42348550806145,-3.6743693664359554,MADRID,95,404,VUELTA,20240117
5619,O´DONNELL-NARVAEZ,,EXTERIOR,A,40.42348550806145,-3.6743693664359554,MADRID,95,405,VUELTA,20240117
5620,O´DONNELL-DOCTOR ESQUERDO,,EXTERIOR,A,40.42309583666072,-3.666997926636757,MADRID,94,203,VUELTA,20240117
5620,O´DONNELL-DOCTOR ESQUERDO,,EXTERIOR,A,40.42309583666072,-3.666997926636757,MADRID,94,403,VUELTA,20240117
5620,O´DONNELL-DOCTOR ESQUERDO,,EXTERIOR,A,40.42309583666072,-3.666997926636757,MADRID,94,404,VUELTA,20240117
5620,O´DONNELL-DOCTOR ESQUERDO,,EXTERIOR,A,40.42309583666072,-3.666997926636757,MADRID,94,405,VUELTA,20240117
5620,O´DONNELL-DOCTOR ESQUERDO,,EXTERIOR,A,40.42309583666072,-3.666997926636757,MADRID,94,402,VUELTA,20240117
5620,O´DONNELL-DOCTOR ESQUERDO,,EXTERIOR,A,40.42309583666072,-3.666997926636757,MADRID,94,527,VUELTA,20240117
5621,HNOS.MACHADO-S.JUAN DE LA CUESTA,,EXTERIOR,A,40.43395269180379,-3.6478167899907943,MADRID,43,113,IDA,20240117
5623,Pº STA.Mª DE LA CABEZA-PºESPERANZA,,EXTERIOR,A,40.40015758471688,-3.7007096052053514,MADRID,1,60,IDA,20240117
5623,Pº STA.Mª DE LA CABEZA-PºESPERANZA,,EXTERIOR,A,40.40015758471688,-3.7007096052053514,MADRID,1,55,IDA,20240117
5623,Pº STA.Mª DE LA CABEZA-PºESPERANZA,,EXTERIOR,A,40.40015758471688,-3.7007096052053514,MADRID,1,517,IDA,20240117
5624,GRAL.RICARDOS-MANUEL CARMONA,"General Ricardos, 44",EXTERIOR,A,40.39790796012953,-3.717902219119889,MADRID,18,34,IDA,20240117
5624,GRAL.RICARDOS-MANUEL CARMONA,"General Ricardos, 44",EXTERIOR,A,40.39790796012953,-3.717902219119889,MADRID,18,526,IDA,20240117
5624,GRAL.RICARDOS-MANUEL CARMONA,"General Ricardos, 44",EXTERIOR,A,40.39790796012953,-3.717902219119889,MADRID,18,119,IDA,20240117
5624,GRAL.RICARDOS-MANUEL CARMONA,"General Ricardos, 44",EXTERIOR,A,40.39790796012953,-3.717902219119889,MADRID,18,118,IDA,20240117
5624,GRAL.RICARDOS-MANUEL CARMONA,"General Ricardos, 44",EXTERIOR,A,40.39790796012953,-3.717902219119889,MADRID,18,35,IDA,20240117
5625,GENERAL RICARDOS-SALABERRY,,EXTERIOR,A,40.39660700150974,-3.719938718791327,MADRID,18,526,VUELTA,20240117
5625,GENERAL RICARDOS-SALABERRY,,EXTERIOR,A,40.39660700150974,-3.719938718791327,MADRID,18,119,VUELTA,20240117
5625,GENERAL RICARDOS-SALABERRY,,EXTERIOR,A,40.39660700150974,-3.719938718791327,MADRID,18,118,VUELTA,20240117
5625,GENERAL RICARDOS-SALABERRY,,EXTERIOR,A,40.39660700150974,-3.719938718791327,MADRID,18,35,VUELTA,20240117
5625,GENERAL RICARDOS-SALABERRY,,EXTERIOR,A,40.39660700150974,-3.719938718791327,MADRID,18,34,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,522,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,5,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,501,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,524,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,53,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,523,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,45,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,27,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,14,VUELTA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,526,IDA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,525,IDA,20240117
5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,"Pza. de Colón con Pº Recoletos, 41",EXTERIOR,A,40.42594429982287,-3.689754430277137,MADRID,98,150,VUELTA,20240117
5627,GENOVA-PZA.COLON,"Génova, 26",EXTERIOR,A,40.42712293383027,-3.690014035269155,MADRID,32,21,IDA,20240117
5627,GENOVA-PZA.COLON,"Génova, 26",EXTERIOR,A,40.42712293383027,-3.690014035269155,MADRID,32,37,IDA,20240117
5627,GENOVA-PZA.COLON,"Génova, 26",EXTERIOR,A,40.42712293383027,-3.690014035269155,MADRID,32,363,VUELTA,20240117
5628,FEDERICO CARLOS SAINZ DE ROBLES-ANTONIO MACHADO,,EXTERIOR,A,40.46675078723151,-3.720003028586397,MADRID,74,64,VUELTA,20240117
5632,PINOS ALTA-BRAVO MURILLO,,EXTERIOR,A,40.46702853737501,-3.6937368783675457,MADRID,107,49,IDA,20240117
5632,PINOS ALTA-BRAVO MURILLO,,EXTERIOR,A,40.46702853737501,-3.6937368783675457,MADRID,107,522,IDA,20240117
5633,VEZA-MULLER,,EXTERIOR,A,40.46803116780055,-3.696295114318703,MADRID,107,522,IDA,20240117
5633,VEZA-MULLER,,EXTERIOR,A,40.46803116780055,-3.696295114318703,MADRID,107,49,IDA,20240117
5634,PLATANO-MOQUETAS,,EXTERIOR,A,40.46939728489334,-3.698326367187904,MADRID,107,49,IDA,20240117
5634,PLATANO-MOQUETAS,,EXTERIOR,A,40.46939728489334,-3.698326367187904,MADRID,107,522,IDA,20240117
5635,ARROYO-DIVINO REDENTOR,,EXTERIOR,A,40.47053436143816,-3.699494189013912,MADRID,107,49,IDA,20240117
5635,ARROYO-DIVINO REDENTOR,,EXTERIOR,A,40.47053436143816,-3.699494189013912,MADRID,107,522,IDA,20240117
5636,ARROYO-PASEO DE LA DIRECCION,,EXTERIOR,A,40.471642183167525,-3.701027439489887,MADRID,107,49,IDA,20240117
5636,ARROYO-PASEO DE LA DIRECCION,,EXTERIOR,A,40.471642183167525,-3.701027439489887,MADRID,107,522,IDA,20240117
5638,AVDA.ROSALES-TANATORIO,,EXTERIOR,A,40.3651879969554,-3.683528401205349,MADRID,118,23,IDA,20240117
5638,AVDA.ROSALES-TANATORIO,,EXTERIOR,A,40.3651879969554,-3.683528401205349,MADRID,118,512,IDA,20240117
5639,PZA.DE SANTA BARBARA,,EXTERIOR,A,40.42826097641797,-3.695542904351191,MADRID,32,3,IDA,20240117
5640,AV.AVIACION-JOSE CADALSO,,EXTERIOR,A,40.37554580244535,-3.7672575953661074,MADRID,61,519,VUELTA,20240117
5641,AV.AVIACION-RAFAEL FINAT,,EXTERIOR,A,40.37621060854198,-3.771600124915631,MADRID,61,519,VUELTA,20240117
5642,Pº. VIRGEN DEL PUERTO-MARMOL,,EXTERIOR,A,40.40747551611679,-3.7208087782182657,MADRID,5,36,IDA,20240117
5642,Pº. VIRGEN DEL PUERTO-MARMOL,,EXTERIOR,A,40.40747551611679,-3.7208087782182657,MADRID,5,50,VUELTA,20240117
5645,CTRA.HUMERA A ARAVACA-OSA MAYOR,,EXTERIOR,A,40.46126840683511,-3.777773983290776,MADRID,68,528,IDA,20240117
5645,CTRA.HUMERA A ARAVACA-OSA MAYOR,,EXTERIOR,A,40.46126840683511,-3.777773983290776,MADRID,68,160,IDA,20240117
5645,CTRA.HUMERA A ARAVACA-OSA MAYOR,,EXTERIOR,A,40.46126840683511,-3.777773983290776,MADRID,68,161,VUELTA,20240117
5646,OSA MAYOR-BELLATRIX,,EXTERIOR,B1,40.46280001440552,-3.7737341786712806,MADRID,73,160,IDA,20240117
5649,PZA.MAYOR DE BARAJAS,,EXTERIOR,A,40.47527909352885,-3.5759440396798454,MADRID,10,115,IDA,20240117
5649,PZA.MAYOR DE BARAJAS,,EXTERIOR,A,40.47527909352885,-3.5759440396798454,MADRID,10,504,IDA,20240117
5649,PZA.MAYOR DE BARAJAS,,EXTERIOR,A,40.47527909352885,-3.5759440396798454,MADRID,10,105,IDA,20240117
5650,ARCOS DE JALON-SOLERIA,,EXTERIOR,A,40.42892515653784,-3.6115170314387375,MADRID,102,4,IDA,20240117
5651,JOSE MARIA PEREDA-S.JUAN DE LA CUESTA,,EXTERIOR,A,40.4340460129566,-3.647239975688088,MADRID,43,113,VUELTA,20240117
5652,AV.CARDENAL HERRERA ORIA-ALICIA BAENA,,EXTERIOR,A,40.48072793946177,-3.7250839633074215,MADRID,52,133,VUELTA,20240117
5652,AV.CARDENAL HERRERA ORIA-ALICIA BAENA,,EXTERIOR,A,40.48072793946177,-3.7250839633074215,MADRID,52,83,VUELTA,20240117
5652,AV.CARDENAL HERRERA ORIA-ALICIA BAENA,,EXTERIOR,A,40.48072793946177,-3.7250839633074215,MADRID,52,64,VUELTA,20240117
5654,SINFONIA-DANZA,,EXTERIOR,A,40.37519364550569,-3.772790051472063,MADRID,61,139,IDA,20240117
5657,"AV.MANOTERAS,32",,EXTERIOR,A,40.48991341579755,-3.664237095551796,MADRID,60,501,IDA,20240117
5657,"AV.MANOTERAS,32",,EXTERIOR,A,40.48991341579755,-3.664237095551796,MADRID,60,174,VUELTA,20240117
5658,"AV.MANOTERAS, 20",,EXTERIOR,A,40.48994357761665,-3.666821542501865,MADRID,60,150,VUELTA,20240117
5659,"FUENTE DE LA MORA, FRENTE Nº1",,EXTERIOR,A,40.48746461350976,-3.663953366588407,MADRID,60,150,VUELTA,20240117
5660,FUENTE DE LA MORA-AV.ING.EMILIO HERRERA,,EXTERIOR,A,40.48756154343393,-3.659612159612772,MADRID,60,150,VUELTA,20240117
5661,AV.ING.EMILIO HERRERA-PRINCIPE CARLOS,,EXTERIOR,A,40.48820766926664,-3.6584739371918342,MADRID,60,150,IDA,20240117
5661,AV.ING.EMILIO HERRERA-PRINCIPE CARLOS,,EXTERIOR,A,40.48820766926664,-3.6584739371918342,MADRID,60,501,IDA,20240117
5662,PORTALEGRE-AV.OPORTO,,EXTERIOR,A,40.38680645270762,-3.722614840918332,MADRID,16,108,IDA,20240117
5663,PORTALEGRE-AV.OPORTO,,EXTERIOR,A,40.38759335514152,-3.722116630927941,MADRID,16,108,VUELTA,20240117
5665,AV.HISPANIDAD-CENTRO DE CARGA AEREA,,EXTERIOR,A,40.45887937039733,-3.5802150571949447,MADRID,9,101,VUELTA,20240117
5667,MARTINEZ DE LA RIVA-PTO.DE LA BONAIGUA,,EXTERIOR,A,40.38867732120662,-3.662970462179632,MADRID,83,57,IDA,20240117
5671,AV.ALBUFERA-PIO FELIPE,"Av. de la Albufera, con C/ Pío Felipe",EXTERIOR,A,40.39380747764473,-3.6527695882085656,MADRID,85,141,VUELTA,20240117
5671,AV.ALBUFERA-PIO FELIPE,"Av. de la Albufera, con C/ Pío Felipe",EXTERIOR,A,40.39380747764473,-3.6527695882085656,MADRID,85,141,IDA,20240117
5678,CABELLERA BERENICE-VALLE TORANZO,,EXTERIOR,A,40.46987249087114,-3.7935975840375904,MADRID,73,162,IDA,20240117
5678,CABELLERA BERENICE-VALLE TORANZO,,EXTERIOR,A,40.46987249087114,-3.7935975840375904,MADRID,73,528,IDA,20240117
5679,VALLE TORANZO-CABELLERA BERENICE,,EXTERIOR,A,40.469914696564494,-3.794010948205407,MADRID,73,162,VUELTA,20240117
5681,PUERTO PAJARES-ARROYO DEL OLIVAR,,EXTERIOR,A,40.395716288344325,-3.664041078347141,MADRID,82,10,VUELTA,20240117
5683,AV.DEL PARQUE-TRANSFORMADOR,,EXTERIOR,A,40.40007214313647,-3.583021206742388,MADRID,121,452,IDA,20240117
5683,AV.DEL PARQUE-TRANSFORMADOR,,EXTERIOR,A,40.40007214313647,-3.583021206742388,MADRID,121,452,VUELTA,20240117
5684,RIVAS-AV.DEL PARQUE,,EXTERIOR,A,40.39798351615703,-3.5845115067264697,MADRID,121,452,IDA,20240117
5685,INTERCAMBIADOR DE ALUCHE,,EXTERIOR,A,40.38698669591849,-3.759163755057668,MADRID,62,155,IDA,20240117
5685,INTERCAMBIADOR DE ALUCHE,,EXTERIOR,A,40.38698669591849,-3.759163755057668,MADRID,62,155,VUELTA,20240117
5686,INTERCAMBIADOR DE ALUCHE,,EXTERIOR,A,40.387002701383736,-3.759470260126984,MADRID,62,96,VUELTA,20240117
5686,INTERCAMBIADOR DE ALUCHE,,EXTERIOR,A,40.387002701383736,-3.759470260126984,MADRID,62,96,IDA,20240117
5687,AV.PRINCESA JUANA AUSTRIA-AV.POBLADOS,,EXTERIOR,A,40.37648372382591,-3.718004613261672,MADRID,119,155,VUELTA,20240117
5688,CASTILLO UCLES-HERMANOS GARCÍA NOBLEJAS,,EXTERIOR,A,40.428281156917805,-3.627461717735536,MADRID,106,109,IDA,20240117
5689,CASTILLO UCLES Nº 26,,EXTERIOR,A,40.4296500592942,-3.624220610470801,MADRID,106,109,IDA,20240117
5690,CASTILLO UCLES-CASTILLO SIMANCAS,,EXTERIOR,A,40.432050234385294,-3.621849503371125,MADRID,102,109,IDA,20240117
5691,CASTILLO UCLES Nº 49,,EXTERIOR,A,40.43436620415998,-3.621729358028881,MADRID,106,109,IDA,20240117
5691,CASTILLO UCLES Nº 49,,EXTERIOR,A,40.43436620415998,-3.621729358028881,MADRID,106,109,VUELTA,20240117
5692,CASTILLO UCLES-CASTILLO SIMANCAS,,EXTERIOR,A,40.431895312219,-3.622178185966396,MADRID,106,109,VUELTA,20240117
5693,CASTILLO UCLES Nº 11,,EXTERIOR,A,40.4299393526484,-3.624034656693768,MADRID,106,109,VUELTA,20240117
5694,CASTILLO MADRIGAL ALTAS TORRES,,EXTERIOR,A,40.43047056445985,-3.627423119581169,MADRID,106,109,VUELTA,20240117
5695,HERMANOS GARCÍA NOBLEJAS-FCO.LARGO CABALLERO,,EXTERIOR,A,40.426487358898406,-3.627645455175339,MADRID,106,109,VUELTA,20240117
5696,JOSE ARCONES GIL-GANDHI,,EXTERIOR,A,40.42695012742944,-3.630349384415491,MADRID,42,109,VUELTA,20240117
5698,MARTIRES MARISTAS-JOSE FENTANES,,EXTERIOR,A,40.46286469637615,-3.723405674928528,MADRID,71,137,VUELTA,20240117
5698,MARTIRES MARISTAS-JOSE FENTANES,,EXTERIOR,A,40.46286469637615,-3.723405674928528,MADRID,71,137,IDA,20240117
5700,ALFONSO XII-Pº INFANTA ISABEL,,EXTERIOR,A,40.40948912000857,-3.68751211853654,MADRID,90,19,IDA,20240117
5702,AVDA.CORDOBA Nº 27,Av. de Córdoba S/N con C/ Socuellamos,EXTERIOR,A,40.38405873633101,-3.696171907932012,MADRID,113,86,VUELTA,20240117
5702,AVDA.CORDOBA Nº 27,Av. de Córdoba S/N con C/ Socuellamos,EXTERIOR,A,40.38405873633101,-3.696171907932012,MADRID,113,513,VUELTA,20240117
5702,AVDA.CORDOBA Nº 27,Av. de Córdoba S/N con C/ Socuellamos,EXTERIOR,A,40.38405873633101,-3.696171907932012,MADRID,113,79,VUELTA,20240117
5702,AVDA.CORDOBA Nº 27,Av. de Córdoba S/N con C/ Socuellamos,EXTERIOR,A,40.38405873633101,-3.696171907932012,MADRID,113,85,VUELTA,20240117
5702,AVDA.CORDOBA Nº 27,Av. de Córdoba S/N con C/ Socuellamos,EXTERIOR,A,40.38405873633101,-3.696171907932012,MADRID,113,59,VUELTA,20240117
5702,AVDA.CORDOBA Nº 27,Av. de Córdoba S/N con C/ Socuellamos,EXTERIOR,A,40.38405873633101,-3.696171907932012,MADRID,113,514,VUELTA,20240117
5702,AVDA.CORDOBA Nº 27,Av. de Córdoba S/N con C/ Socuellamos,EXTERIOR,A,40.38405873633101,-3.696171907932012,MADRID,113,18,VUELTA,20240117
5702,AVDA.CORDOBA Nº 27,Av. de Córdoba S/N con C/ Socuellamos,EXTERIOR,A,40.38405873633101,-3.696171907932012,MADRID,113,76,VUELTA,20240117
5702,AVDA.CORDOBA Nº 27,Av. de Córdoba S/N con C/ Socuellamos,EXTERIOR,A,40.38405873633101,-3.696171907932012,MADRID,113,22,VUELTA,20240117
5703,AV.CORDOBA Nº 19,"Av. de Córdoba, S/N frente C/ Tomelloso",EXTERIOR,A,40.386306825254,-3.6968666080467054,MADRID,113,79,VUELTA,20240117
5703,AV.CORDOBA Nº 19,"Av. de Córdoba, S/N frente C/ Tomelloso",EXTERIOR,A,40.386306825254,-3.6968666080467054,MADRID,113,22,VUELTA,20240117
5703,AV.CORDOBA Nº 19,"Av. de Córdoba, S/N frente C/ Tomelloso",EXTERIOR,A,40.386306825254,-3.6968666080467054,MADRID,113,514,VUELTA,20240117
5703,AV.CORDOBA Nº 19,"Av. de Córdoba, S/N frente C/ Tomelloso",EXTERIOR,A,40.386306825254,-3.6968666080467054,MADRID,113,513,VUELTA,20240117
5703,AV.CORDOBA Nº 19,"Av. de Córdoba, S/N frente C/ Tomelloso",EXTERIOR,A,40.386306825254,-3.6968666080467054,MADRID,113,18,VUELTA,20240117
5703,AV.CORDOBA Nº 19,"Av. de Córdoba, S/N frente C/ Tomelloso",EXTERIOR,A,40.386306825254,-3.6968666080467054,MADRID,113,86,VUELTA,20240117
5703,AV.CORDOBA Nº 19,"Av. de Córdoba, S/N frente C/ Tomelloso",EXTERIOR,A,40.386306825254,-3.6968666080467054,MADRID,113,59,VUELTA,20240117
5703,AV.CORDOBA Nº 19,"Av. de Córdoba, S/N frente C/ Tomelloso",EXTERIOR,A,40.386306825254,-3.6968666080467054,MADRID,113,76,VUELTA,20240117
5703,AV.CORDOBA Nº 19,"Av. de Córdoba, S/N frente C/ Tomelloso",EXTERIOR,A,40.386306825254,-3.6968666080467054,MADRID,113,85,VUELTA,20240117
5704,AV.CORDOBA-ANTONIO LOPEZ,"Av. de Córdoba, 1 con C/ Antonio López",EXTERIOR,A,40.389346166296846,-3.69781694509372,MADRID,3,76,VUELTA,20240117
5704,AV.CORDOBA-ANTONIO LOPEZ,"Av. de Córdoba, 1 con C/ Antonio López",EXTERIOR,A,40.389346166296846,-3.69781694509372,MADRID,3,86,VUELTA,20240117
5704,AV.CORDOBA-ANTONIO LOPEZ,"Av. de Córdoba, 1 con C/ Antonio López",EXTERIOR,A,40.389346166296846,-3.69781694509372,MADRID,3,59,VUELTA,20240117
5704,AV.CORDOBA-ANTONIO LOPEZ,"Av. de Córdoba, 1 con C/ Antonio López",EXTERIOR,A,40.389346166296846,-3.69781694509372,MADRID,3,513,VUELTA,20240117
5704,AV.CORDOBA-ANTONIO LOPEZ,"Av. de Córdoba, 1 con C/ Antonio López",EXTERIOR,A,40.389346166296846,-3.69781694509372,MADRID,3,514,VUELTA,20240117
5704,AV.CORDOBA-ANTONIO LOPEZ,"Av. de Córdoba, 1 con C/ Antonio López",EXTERIOR,A,40.389346166296846,-3.69781694509372,MADRID,3,85,VUELTA,20240117
5704,AV.CORDOBA-ANTONIO LOPEZ,"Av. de Córdoba, 1 con C/ Antonio López",EXTERIOR,A,40.389346166296846,-3.69781694509372,MADRID,3,22,VUELTA,20240117
5704,AV.CORDOBA-ANTONIO LOPEZ,"Av. de Córdoba, 1 con C/ Antonio López",EXTERIOR,A,40.389346166296846,-3.69781694509372,MADRID,3,18,VUELTA,20240117
5704,AV.CORDOBA-ANTONIO LOPEZ,"Av. de Córdoba, 1 con C/ Antonio López",EXTERIOR,A,40.389346166296846,-3.69781694509372,MADRID,3,79,VUELTA,20240117
5705,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.4081410311244,-3.688476593519741,MADRID,90,57,VUELTA,20240117
5705,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.4081410311244,-3.688476593519741,MADRID,90,54,IDA,20240117
5705,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.4081410311244,-3.688476593519741,MADRID,90,54,VUELTA,20240117
5705,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.4081410311244,-3.688476593519741,MADRID,90,57,IDA,20240117
5706,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40815799542482,-3.6886535483368967,MADRID,90,24,IDA,20240117
5706,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40815799542482,-3.6886535483368967,MADRID,90,24,VUELTA,20240117
5707,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40827468493078,-3.688725450636433,MADRID,90,86,IDA,20240117
5707,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40827468493078,-3.688725450636433,MADRID,90,86,VUELTA,20240117
5708,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.408374691054775,-3.688573258581885,MADRID,90,85,IDA,20240117
5708,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.408374691054775,-3.688573258581885,MADRID,90,85,VUELTA,20240117
5709,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40844788193714,-3.6883854363030784,MADRID,90,529,VUELTA,20240117
5709,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40844788193714,-3.6883854363030784,MADRID,90,529,IDA,20240117
5709,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40844788193714,-3.6883854363030784,MADRID,90,203,IDA,20240117
5709,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40844788193714,-3.6883854363030784,MADRID,90,203,VUELTA,20240117
5710,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40857491315892,-3.688233518654698,MADRID,90,530,IDA,20240117
5710,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40857491315892,-3.688233518654698,MADRID,90,361,IDA,20240117
5710,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40857491315892,-3.688233518654698,MADRID,90,361,VUELTA,20240117
5710,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.40857491315892,-3.688233518654698,MADRID,90,530,VUELTA,20240117
5713,INTERCAMBIADOR CANILLEJAS,,EXTERIOR,A,40.45069810728388,-3.6084595056984297,MADRID,57,140,VUELTA,20240117
5713,INTERCAMBIADOR CANILLEJAS,,EXTERIOR,A,40.45069810728388,-3.6084595056984297,MADRID,57,140,IDA,20240117
5714,INTERCAMBIADOR CANILLEJAS,,EXTERIOR,A,40.45090536692231,-3.608449582099792,MADRID,57,101,IDA,20240117
5714,INTERCAMBIADOR CANILLEJAS,,EXTERIOR,A,40.45090536692231,-3.608449582099792,MADRID,57,101,VUELTA,20240117
5715,INTERCAMBIADOR CANILLEJAS,,EXTERIOR,A,40.45102167156959,-3.6086039398154495,MADRID,57,151,IDA,20240117
5715,INTERCAMBIADOR CANILLEJAS,,EXTERIOR,A,40.45102167156959,-3.6086039398154495,MADRID,57,151,VUELTA,20240117
5716,SAN MARTIN DE PORRES-ISLA DE OZA,San Martín Porres(Clínica Pta deHierro),EXTERIOR,A,40.467074604475165,-3.7258453794584168,MADRID,71,82,VUELTA,20240117
5717,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.4082691146924,-3.688147905206074,MADRID,90,141,VUELTA,20240117
5717,ESTACIÓN DE ATOCHA,,EXTERIOR,A,40.4082691146924,-3.688147905206074,MADRID,90,141,IDA,20240117
5718,AVDA. CORDOBA-GTA.CADIZ,"Av. de Córdoba, 6",EXTERIOR,A,40.38920146107224,-3.697909708744724,MADRID,6,86,IDA,20240117
5718,AVDA. CORDOBA-GTA.CADIZ,"Av. de Córdoba, 6",EXTERIOR,A,40.38920146107224,-3.697909708744724,MADRID,6,76,IDA,20240117
5718,AVDA. CORDOBA-GTA.CADIZ,"Av. de Córdoba, 6",EXTERIOR,A,40.38920146107224,-3.697909708744724,MADRID,6,514,IDA,20240117
5718,AVDA. CORDOBA-GTA.CADIZ,"Av. de Córdoba, 6",EXTERIOR,A,40.38920146107224,-3.697909708744724,MADRID,6,513,IDA,20240117
5718,AVDA. CORDOBA-GTA.CADIZ,"Av. de Córdoba, 6",EXTERIOR,A,40.38920146107224,-3.697909708744724,MADRID,6,85,IDA,20240117
